molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL394834,87.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1c(F)cc(F)cc1F,7.060480747381382
CHEMBL364922,87.0,nM,N#Cc1ccc[n+](N2CCN(C(=O)C[C@H](N)C(=O)N3CCC[C@H]3C#N)CC2)c1,7.060480747381382
CHEMBL4082680,87.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2cccc(C(=O)O)c2)cc1.Cl.Cl,7.060480747381382
CHEMBL393336,87.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O=P(O)(O)O,7.060480747381382
CHEMBL1683483,88.0,nM,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1ccoc1)Cc1cc(F)c(F)cc1F,7.055517327849831
CHEMBL25437,88.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,7.055517327849831
CHEMBL25437,88.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,7.055517327849831
CHEMBL557542,88.0,nM,C[C@H]1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,7.055517327849831
CHEMBL472100,88.0,nM,CC(C)(NCC(=O)N1C[C@@H](F)C[C@H]1C#N)c1cc2ccccc2o1,7.055517327849831
CHEMBL25437,88.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,7.055517327849831
CHEMBL237280,88.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C)c(=O)n2C,7.055517327849831
CHEMBL277693,88.0,nM,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,7.055517327849831
CHEMBL1651765,88.82,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O,7.051489231162343
CHEMBL23979,89.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,7.050609993355087
CHEMBL23979,89.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,7.050609993355087
CHEMBL217015,89.0,nM,C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,7.050609993355087
CHEMBL23223,89.0,nM,N[C@H](C(=O)N1CCSC1)C1CCCCC1,7.050609993355087
CHEMBL558956,89.0,nM,Cl.N#C[C@@H]1CS[C@H]2C[C@](N)(C3CCCC3)C(=O)N12,7.050609993355087
CHEMBL4764120,89.0,nM,Clc1ccc(CCNc2cc(N3CCNCC3)nc3ccnn23)c(Cl)c1,7.050609993355087
CHEMBL255491,89.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2ccn(Cc3cccc4ccccc34)c(=O)c21,7.050609993355087
CHEMBL1683977,89.5,nM,N[C@@H](CC(=O)N1CCn2nncc2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,7.048176964684088
CHEMBL3580778,89.6,nM,N[C@@H](CC(=O)N1CC(=O)Nc2nccnc2C1)[C@H]1CCc2cc(F)c(F)cc21,7.047691990337874
CHEMBL4468423,89.8,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2CC(=O)O)c1=O,7.0467236633326955
CHEMBL2147075,90.0,nM,COc1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,7.045757490560675
CHEMBL382674,90.0,nM,CCOC(=O)Cn1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,7.045757490560675
CHEMBL425584,90.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,7.045757490560675
CHEMBL2147067,90.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21.Cl,7.045757490560675
CHEMBL536536,90.0,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1C(O)c1ccc(F)cc1)Cc1cc(F)c(F)cc1F,7.045757490560675
CHEMBL425584,90.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,7.045757490560675
CHEMBL5283569,90.0,nM,O=C(CNC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1)Nc1ccc(F)cc1,7.045757490560675
CHEMBL427259,90.0,nM,N[C@H]1CN(c2ncccn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.045757490560675
CHEMBL585663,90.0,nM,N[C@@H](CCN1CCC[C@H]1c1noc(-c2ccccc2)n1)Cc1ccccc1F,7.045757490560675
CHEMBL567263,90.0,nM,N[C@@H](CCN1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,7.045757490560675
CHEMBL257709,90.0,nM,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F,7.045757490560675
CHEMBL425584,90.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,7.045757490560675
CHEMBL209994,91.0,nM,CCCCOCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,7.040958607678906
CHEMBL452998,91.0,nM,N#Cc1cccnc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.040958607678906
CHEMBL557990,91.0,nM,C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,7.040958607678906
CHEMBL250611,91.0,nM,N[C@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@H]1C(=O)N1CCCC1,7.040958607678906
CHEMBL2069852,91.5,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(O)nc2)CC1)Cc1cc(F)c(F)cc1F,7.0385789059335515
CHEMBL552263,92.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccc(F)c1)Cc1ccccc1F,7.036212172654444
CHEMBL479794,92.0,nM,N#Cc1c(F)cccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.036212172654444
CHEMBL271444,92.0,nM,CCc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,7.036212172654444
CHEMBL536765,92.0,nM,CC1(C)CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2nnc(C(F)(F)F)n21.Cl,7.036212172654444
CHEMBL245379,92.0,nM,C[C@@H](C1CCC(N(C)C(=O)c2cccc(F)c2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl,7.036212172654444
CHEMBL379522,92.0,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,7.036212172654444
CHEMBL553936,92.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccc(F)cc1)Cc1ccccc1F,7.036212172654444
CHEMBL438258,92.0,nM,CCOC(=O)C(F)(F)n1cc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc1=O.O=C(O)C(F)(F)F,7.036212172654444
CHEMBL1779688,92.6,nM,CN1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1=O,7.033389013318065
CHEMBL2086590,93.0,nM,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(F)cc1,7.031517051446065
CHEMBL391047,93.0,nM,N#Cc1ccccc1-c1cc(N2C[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)ncn1,7.031517051446065
CHEMBL480712,93.0,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2CC(F)(F)C[C@H]2C#N)nc1,7.031517051446065
CHEMBL3644789,93.0,nM,N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,7.031517051446065
CHEMBL255591,93.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@H](CCO)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,7.031517051446065
CHEMBL1085596,93.0,nM,CN1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,7.031517051446065
CHEMBL4453917,93.2,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(F)c2C(=O)OC)c1=O,7.030584087646019
CHEMBL4453917,93.2,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(F)c2C(=O)OC)c1=O,7.030584087646019
CHEMBL562603,94.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1cccc(F)c1)Cc1ccccc1F,7.026872146400302
CHEMBL2147076,94.0,nM,Cc1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,7.026872146400302
CHEMBL1682985,94.0,nM,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(-c2csnn2)cc1,7.026872146400302
CHEMBL3093910,94.0,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1ccc(OCc2ccccc2)cc1,7.026872146400302
CHEMBL22679,94.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,7.026872146400302
CHEMBL2206483,94.0,nM,N[C@@H](CC(=O)NC1(c2nnc(-c3ccccc3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.026872146400302
CHEMBL22679,94.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,7.026872146400302
CHEMBL190593,94.0,nM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NCCO)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F,7.026872146400302
CHEMBL355479,94.0,nM,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,7.026872146400302
CHEMBL3425754,94.0,nM,Cl.N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](Cc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,7.026872146400302
CHEMBL4250558,94.82,nM,O=C(CNC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1)Nc1ccc(Cl)cc1,7.023100049017062
CHEMBL481669,95.0,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c(Cl)c1,7.022276394711152
CHEMBL480155,95.0,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(N)=O)cc3)C[C@@H]21,7.022276394711152
CHEMBL1683489,95.0,nM,CCOC(=O)COc1cccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c1.Cl,7.022276394711152
CHEMBL352548,95.0,nM,CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,7.022276394711152
CHEMBL63726,95.0,nM,NCCCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,7.022276394711152
CHEMBL232586,95.0,nM,CC(C)(C)NCC(=O)N1CCC[C@H]1C(=O)c1noc(C2(C)CCCCC2)n1,7.022276394711152
CHEMBL195905,95.0,nM,C[C@@H](c1ccc(-c2cccc(-c3n[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.022276394711152
CHEMBL142703,95.0,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,7.022276394711152
CHEMBL401542,96.0,nM,NCc1c(-c2ccccc2Cl)ccc2ncn(CCO)c12,7.017728766960431
CHEMBL190183,97.0,nM,COc1cc2c(cc1OC)C(Cc1ccccc1)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,7.013228265733755
CHEMBL263139,97.0,nM,CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,7.013228265733755
CHEMBL395696,97.0,nM,COc1ccc(C(=O)N(C)C2CCC([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)CC2)cc1.Cl,7.013228265733755
CHEMBL388475,98.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccccc1F,7.008773924307505
CHEMBL3084941,98.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,7.008773924307505
CHEMBL256625,98.0,nM,Cc1ccccc1-c1ccc2ncn(C)c2c1CN,7.008773924307505
CHEMBL388475,98.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccccc1F,7.008773924307505
CHEMBL190979,98.0,nM,C[C@@H](c1ccc(-c2cccc(-c3nc[nH]n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.008773924307505
CHEMBL179289,99.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1CCc2ccccc2C1,7.00436480540245
CHEMBL188643,99.0,nM,CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.00436480540245
CHEMBL1682981,99.0,nM,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccc(C(N)=O)c1,7.00436480540245
CHEMBL3675621,99.0,nM,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cc(F)ccc3C#N)N3CCCN=C23)nc2ccccc12,7.00436480540245
CHEMBL257795,99.0,nM,CC#CCn1c(C(=O)NCc2nc(C)cc3ccccc23)cnc1N1CCCC(N)C1,7.00436480540245
CHEMBL2069832,99.7,nM,CC(=O)c1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,7.001304841688344
CHEMBL3329624,100.0,nM,N#Cc1ccccc1Cn1c(=O)oc2nccc(N3CCC[C@@H](N)C3)c21,7.0
CHEMBL2408642,100.0,nM,CC(C)=CCn1c(N2CCC3CNCC32)nc2c1c(=O)n(C)c(=O)n2C,7.0
CHEMBL192421,100.0,nM,C[C@@H](c1ccc(-c2cccc(C(N)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.0
CHEMBL248743,100.0,nM,N[C@@H](CC(=O)N1CCn2ncnc2C1)Cc1cc(F)c(F)cc1F,7.0
CHEMBL370240,100.0,nM,C[C@@H](c1ccc(-c2ccccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.0
CHEMBL1683089,100.0,nM,CC(=O)Nc1nc(C)c(S(=O)(=O)N(C)[C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)s1,7.0
CHEMBL3215858,100.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(C(=O)O)cc23)cc1.Cl.Cl,7.0
CHEMBL3425753,100.0,nM,Cc1nnc(C(F)(F)F)n1C1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,7.0
CHEMBL370509,100.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CCC1.O=C(O)C(F)(F)F,7.0
CHEMBL452290,100.0,nM,C[C@@H](c1ccc(-c2cccc(C(N)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,7.0
CHEMBL235004,100.0,nM,COc1cc([C@H]2CC[C@@H]([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CCC(F)(F)C3)CC2)nc(OC)n1,7.0
CHEMBL536089,100.0,nM,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,7.0
CHEMBL2206482,100.0,nM,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(F)cc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.0
CHEMBL2086606,100.0,nM,NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,7.0
CHEMBL1683112,100.0,nM,CC(=O)N(CCCC(F)(F)F)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,7.0
CHEMBL474960,101.0,nM,COc1ccc([C@H]2C[C@@H]2NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1OC,6.995678626217357
CHEMBL1275852,101.0,nM,COc1ccccc1CN1CC2CN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCN2C1=O.O=C(O)/C=C/C(=O)O,6.995678626217357
CHEMBL1683479,101.0,nM,CCOC(=O)CNC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,6.995678626217357
CHEMBL2069835,101.0,nM,N#Cc1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,6.995678626217357
CHEMBL403156,102.0,nM,NCc1c(-c2ccccc2Cl)ccc2ncn(Cc3ccccc3)c12,6.991399828238082
CHEMBL318775,102.0,nM,N#Cc1ccc(NCCCNCC(=O)N2CCC[C@H]2C#N)nc1,6.991399828238082
CHEMBL4090635,102.0,nM,CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,6.991399828238082
CHEMBL1683490,102.0,nM,Cl.N[C@@H](CC(=O)N1CCSC1C(=O)NCc1cccc(OCC(=O)O)c1)Cc1cc(F)c(F)cc1F,6.991399828238082
CHEMBL2069836,103.0,nM,COc1cc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc(OC)c1,6.987162775294828
CHEMBL559011,103.0,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)ccc1F,6.987162775294828
CHEMBL1287874,103.0,nM,Cl.Cn1cnc2cc(N3CCC[C@@](C)(N)C3)n(Cc3cc(F)ccc3Cl)c2c1=O,6.987162775294828
CHEMBL2147087,103.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21,6.987162775294828
CHEMBL3650438,104.0,nM,Cc1nc(Cn2c3nccc-3c(N3CCCC(N)C3)n(Cc3cc(F)ccc3C#N)c2=O)nc2ccccc12,6.982966660701219
CHEMBL92028,104.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1,6.982966660701219
CHEMBL2086602,104.0,nM,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(-c2ccccc2)cc1,6.982966660701219
CHEMBL379522,104.0,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,6.982966660701219
CHEMBL539691,105.0,nM,Cl.N#C[C@@H]1CS[C@H]2C[C@@H](N)C(=O)N12,6.978810700930062
CHEMBL94908,105.0,nM,CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,6.978810700930062
CHEMBL3650434,106.0,nM,Cn1c2ncnc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,6.97469413473523
CHEMBL207980,106.0,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(C3)C1)C2,6.97469413473523
CHEMBL2425883,106.3,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2)c1=O,6.973466735476704
CHEMBL401972,107.0,nM,CC#CCn1c(C(=O)NCc2cccc3ccccc23)cnc1N1CCCC(N)C1,6.97061622231479
CHEMBL2086594,107.0,nM,NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(-c2ccccc2)cc1,6.97061622231479
CHEMBL472123,107.0,nM,N[C@H](Cc1cc(F)ccc1F)c1ccc(-c2ccncc2Cl)cc1,6.97061622231479
CHEMBL186610,108.0,nM,N[C@@H](CC(=O)N1CCOC[C@H]1Cc1ccccc1)Cc1ccccc1F,6.96657624451305
CHEMBL3425750,108.0,nM,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,6.96657624451305
CHEMBL488810,109.0,nM,CC(C)(CNC(=O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,6.962573502059376
CHEMBL561462,109.0,nM,Cl.N#C[C@@H]1CS[C@H]2C[C@](N)(Cc3ccccc3)C(=O)N12,6.962573502059376
CHEMBL379522,109.0,nM,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCCC1,6.962573502059376
CHEMBL480914,109.0,nM,CC(=O)c1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,6.962573502059376
CHEMBL379261,109.0,nM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccccc2C1,6.962573502059376
CHEMBL1422,110.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,6.958607314841775
CHEMBL197413,110.0,nM,N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,6.958607314841775
CHEMBL1929395,110.0,nM,Cc1cc2nc(C)c(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl,6.958607314841775
CHEMBL409010,110.0,nM,C[C@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@H]1C(=O)N(C)C,6.958607314841775
CHEMBL3329636,110.0,nM,Cn1c(=O)n(Cc2ccccc2Cl)c2c(N3CCC[C@@H](N)C3)ccnc21,6.958607314841775
CHEMBL1683107,110.0,nM,CN(C(=O)c1c[nH]c2ccccc12)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,6.958607314841775
CHEMBL364057,110.0,nM,C[C@@H](c1ccc(-c2cccc(-c3c[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL352402,110.0,nM,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,6.958607314841775
CHEMBL365780,110.0,nM,C[C@@H](c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL479567,110.0,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1F,6.958607314841775
CHEMBL380860,110.0,nM,N[C@H](C(=O)N1CC(F)(F)C(F)(F)C1)C1CCCCC1,6.958607314841775
CHEMBL23924,110.0,nM,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,6.958607314841775
CHEMBL554090,110.0,nM,C[C@H](CCc1ccc(C(N)=O)cc1)NCC(=O)c1ccsc1,6.958607314841775
CHEMBL365953,110.0,nM,COc1ccccc1-c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL371846,110.0,nM,C[C@@H](c1ccc(-c2ccncc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL195205,110.0,nM,C[C@@H](c1ccc(-c2cccnc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL1683111,110.0,nM,CC(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,6.958607314841775
CHEMBL2147049,110.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cccc(Cl)c2)c2cc(C(=O)O)ccc21,6.958607314841775
CHEMBL189067,110.0,nM,CCNC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL191208,110.0,nM,NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,6.958607314841775
CHEMBL1683132,110.0,nM,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2cccnc2)CC1,6.958607314841775
CHEMBL171733,110.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,6.958607314841775
CHEMBL442673,110.0,nM,C[C@@H](c1ccc(-c2ccncc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,6.958607314841775
CHEMBL1683136,110.0,nM,N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccc(F)nc2)CC1,6.958607314841775
CHEMBL1682976,110.0,nM,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccccc1C(F)(F)F,6.958607314841775
CHEMBL1683090,110.0,nM,CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1cccnc1,6.958607314841775
CHEMBL169962,110.0,nM,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C(=O)O)cc2)C1,6.958607314841775
CHEMBL1683101,110.0,nM,CN(C(=O)C(C)(C)C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,6.958607314841775
CHEMBL354936,110.0,nM,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,6.958607314841775
CHEMBL354576,110.0,nM,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,6.958607314841775
CHEMBL248810,110.0,nM,Cn1c(C(F)(F)F)nc2c1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2C1CC1,6.958607314841775
CHEMBL2206480,110.0,nM,N[C@@H](CC(=O)NC1(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,6.958607314841775
CHEMBL197413,110.0,nM,N[C@@H](CC(=O)N1CCc2n[nH]c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,6.958607314841775
