molecule_chembl_id,IC50,units,smiles,pIC50,ROMol,molecular_weight,n_hba,n_hbd,logp,n_rotatable,n_aromatic_rings
CHEMBL3084942,18.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc3ccccc3c2)CC1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc2e0>,433.149383724,5,2,2.5371000000000006,5,2
CHEMBL4162532,18.0,nM,CS(=O)(=O)n1ccc2nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c(=O)c21,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc350>,444.137987752,9,1,0.9922799999999999,4,3
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc3c0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL191067,18.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc430>,515.184347412,4,2,3.195500000000002,5,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc4a0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc510>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc580>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL249945,18.0,nM,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(F)C1CC1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc5f0>,479.1556078,5,1,3.3057000000000016,6,2
CHEMBL1085075,18.0,nM,CC(C)(CC(=O)N1CC=CCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc660>,336.19615426,4,1,0.9957800000000001,5,0
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc6d0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc740>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc7b0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL227356,18.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc820>,462.21795232399995,8,1,2.2196799999999994,4,3
CHEMBL459591,18.0,nM,CC(C)=CCN1C(C2CC[C@H]3NCC[C@@H]23)=NC2C1C(=O)N(CC(=O)c1ccccc1)C(=O)N2C,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc890>,463.258339916,6,1,2.5263999999999998,6,1
CHEMBL1683138,18.0,nM,NOC(=O)c1cncc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc900>,376.171082384,6,2,2.1766999999999994,5,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc970>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cc9e0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cca50>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccac0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL3084819,18.0,nM,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccb30>,360.252526264,4,2,2.098279999999999,5,0
CHEMBL539077,18.0,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccba0>,443.094757132,5,1,2.438300000000001,4,2
CHEMBL1614729,18.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccc10>,312.183778008,3,2,3.7208400000000026,5,2
CHEMBL3093916,18.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccc80>,261.127740352,3,1,1.2100799999999994,3,1
CHEMBL562953,18.0,nM,Cc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cccf0>,445.122496104,4,2,4.062520000000002,1,3
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccd60>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccdd0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL183736,18.0,nM,CC(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cce40>,585.2098132119999,6,4,2.8781999999999996,10,2
CHEMBL3216938,18.0,nM,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cceb0>,398.1527834959999,3,2,4.954540000000006,4,2
CHEMBL3093916,18.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccf20>,261.127740352,3,1,1.2100799999999994,3,1
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ccf90>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL403449,18.0,nM,Cc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd000>,396.140216008,8,1,0.0061200000000012356,3,1
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd070>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL539077,18.0,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd0e0>,443.094757132,5,1,2.438300000000001,4,2
CHEMBL3215845,18.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)O)cc1.Cl.Cl,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd150>,384.137133432,3,2,4.564440000000005,5,2
CHEMBL4776573,18.0,nM,CS(=O)(=NS(=O)(=O)c1ccccc1)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd1c0>,537.13160272,8,1,2.584200000000001,5,3
CHEMBL1085552,18.0,nM,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd230>,377.18631784800004,6,2,1.2495799999999992,7,1
CHEMBL485123,18.0,nM,Cc1ncc(C)c(C(=O)N2CCC([C@H](N)Cc3cc(F)c(F)cc3F)CC2)n1,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd2a0>,392.18239601600004,4,1,2.932940000000001,4,2
CHEMBL364101,18.0,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2)cc1)C(=O)O.O=C(O)C(F)(F)F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd310>,595.250535152,6,4,3.3752000000000004,11,2
CHEMBL1422,18.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd380>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL3185489,18.0,nM,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.744727494896693,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd3f0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL4853464,18.2,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2)c1=O,7.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd460>,415.20082504,7,1,1.9057799999999998,5,3
CHEMBL4640183,18.2,nM,N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)[C@@H](C(F)(F)F)O[C@@H]1c1cc(F)ccc1F,7.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd4d0>,388.13225226400004,4,2,2.791900000000001,2,2
CHEMBL4106669,18.5,nM,Cc1ccc(S(=O)(=O)N=S(C)(=O)n2cc3c(n2)CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)cc1,7.732828271596986,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd540>,551.147252784,8,1,2.8926200000000017,5,3
CHEMBL3185489,18.5,nM,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.732828271596986,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd5b0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL3580783,18.6,nM,N#Cc1ccc2c(c1)NC(=O)CN(C(=O)C[C@H](N)[C@H]1CCc3cc(F)c(F)cc31)C2,7.730487055782084,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd620>,410.15543232,4,2,2.5645800000000003,3,2
CHEMBL3216271,19.0,nM,COC(=O)c1ccccc1NC(=O)Cc1c(C)nc(CC(C)C)c(CN)c1-c1ccc(C)cc1.Cl.Cl,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd690>,531.2055473400001,5,2,5.834040000000007,8,3
CHEMBL1422,19.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd700>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL3236126,19.0,nM,NC[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)c(F)cc1F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd770>,406.15042719200005,4,1,2.966100000000001,5,2
CHEMBL3216940,19.0,nM,Cc1ccc(-c2c(CC(=O)Nc3cccc(C(=O)O)c3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd7e0>,517.189897276,4,3,5.745640000000007,8,3
CHEMBL525011,19.0,nM,Nc1nccnc1C(=O)N1CCC([C@H](N)Cc2cc(F)c(F)cc2F)CC1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd850>,379.16199492,5,2,1.8982999999999997,4,2
CHEMBL541919,19.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-[n+]3ccccc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd8c0>,574.22031832,5,1,1.9983999999999997,6,3
CHEMBL474982,19.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCN(c2ccncc2)CC1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd930>,484.204588004,7,2,0.9855799999999999,5,1
CHEMBL1765234,19.0,nM,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1)C(=O)N1CCC[C@H]1B(O)O,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cd9a0>,450.30135074799995,6,4,0.028800000000002712,7,0
CHEMBL403969,19.0,nM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2ncns2)CC1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cda10>,364.168145008,7,1,-0.21279999999999943,3,1
CHEMBL2086600,19.0,nM,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cda80>,371.14567616,3,2,1.6916999999999993,6,1
CHEMBL1085552,19.0,nM,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdaf0>,377.18631784800004,6,2,1.2495799999999992,7,1
CHEMBL3675625,19.0,nM,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cccc(F)c3)N3CCN=C23)nc2ccccc12,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdb60>,539.2557348000001,9,1,3.081620000000001,5,4
CHEMBL598755,19.0,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(C)ccn3)CN1CC2,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdbd0>,353.2103271040001,5,1,2.821220000000001,3,2
CHEMBL590086,19.0,nM,COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)CC3=O)CN1CC2,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdc40>,373.236541852,5,1,1.9610999999999998,3,1
CHEMBL3215608,19.0,nM,Cc1ccc(-c2c(CN)c(CC(C)(C)C)nc(C(C)C)c2C(=O)O)cc1.Cl.Cl,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdcb0>,426.1840836239999,3,2,5.769520000000007,5,2
CHEMBL184636,19.0,nM,N[C@@H](CC(=O)N1CCNC[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdd20>,391.187147048,3,2,2.406900000000001,6,2
CHEMBL387333,19.0,nM,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdd90>,559.091544984,8,3,2.396,6,2
CHEMBL375146,19.0,nM,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cde00>,577.082123172,8,3,2.6932,6,2
CHEMBL227089,19.0,nM,COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cde70>,419.19573966,8,1,2.2611799999999995,5,3
CHEMBL1683563,19.0,nM,N[C@H]1CN(c2cc(NC3CC3)ncn2)C[C@@H]1c1ccccc1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdee0>,295.179695672,5,2,1.981999999999999,4,2
CHEMBL1085306,19.0,nM,CC(C)(CC(=O)Nc1ccccn1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdf50>,347.175753164,5,2,1.2409799999999997,6,1
CHEMBL1422,19.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cdfc0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL255862,19.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2c(OC)nn(Cc3nc(C)cc4ccccc34)c(=O)c21,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce030>,471.23827316800003,9,1,2.45732,5,4
CHEMBL1085306,19.0,nM,CC(C)(CC(=O)Nc1ccccn1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce0a0>,347.175753164,5,2,1.2409799999999997,6,1
CHEMBL393612,19.0,nM,CC(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce110>,412.1510958880001,5,1,3.694600000000002,4,3
CHEMBL1230015,19.0,nM,CS(=O)(=O)c1ccc([C@H]2NO[C@H]([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce180>,458.179932816,7,3,0.9923000000000017,7,1
CHEMBL464092,19.0,nM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccccc1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce1f0>,386.21180432400007,4,2,1.8795799999999996,7,1
CHEMBL1422,19.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce260>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL218776,19.0,nM,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@@H](F)C1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce2d0>,559.091544984,8,3,2.396,6,2
CHEMBL375745,19.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce340>,568.14149662,8,2,2.6939,7,2
CHEMBL375745,19.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(F)c1.O=C(O)C(F)(F)F,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce3b0>,568.14149662,8,2,2.6939,7,2
CHEMBL2086600,19.0,nM,NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce420>,371.14567616,3,2,1.6916999999999993,6,1
CHEMBL4871197,19.1,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cccc(C(=O)N3CCC[C@@H]3C(=O)O)c2)c1=O,7.718966632752272,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce490>,493.23251909199996,8,2,0.6983000000000021,6,2
CHEMBL390886,19.2,nM,C[C@@H]1C(=O)N(CC(F)(F)F)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,7.71669877129645,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce500>,425.15379623200005,3,1,2.3755000000000006,5,1
CHEMBL3580781,19.2,nM,N[C@@H](CC(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,7.71669877129645,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce570>,453.14756797999996,3,2,3.711700000000002,3,2
CHEMBL224346,19.2,nM,O=C([C@@H]1C[C@H](Nc2ccc([N+](=O)[O-])cc2)CN1)N1CCSC1,7.71669877129645,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce5e0>,322.109961436,6,2,1.2700999999999998,4,1
CHEMBL3675625,19.3,nM,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cccc(F)c3)N3CCN=C23)nc2ccccc12,7.714442690992226,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce650>,539.2557348000001,9,1,3.081620000000001,5,4
CHEMBL1422,19.4,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.712198270069773,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce6c0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL3616890,19.4,nM,CC#CCn1c(N2CCNCC2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,7.712198270069773,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce730>,458.21787207200003,10,1,0.6295200000000003,4,4
CHEMBL2418624,19.54,nM,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3F)nn2)cc1,7.709075440617246,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce7a0>,454.16841528800006,6,1,2.9386800000000015,6,3
CHEMBL4246674,19.6,nM,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ccccc1C#N)c(=O)n2C,7.707743928643524,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce810>,447.23827316800003,9,1,1.7103799999999996,5,3
CHEMBL3901191,19.64,nM,COc1ccc2c3c(ccc2c1)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,7.706858516549069,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce880>,359.113313412,3,1,4.269200000000002,2,3
CHEMBL3580784,19.8,nM,N[C@@H](CC(=O)N1CC(=O)Nc2cc(F)c(F)cc2C1)[C@H]1CCc2cc(F)c(F)cc21,7.703334809738469,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce8f0>,421.141339728,3,2,2.9711000000000007,3,2
CHEMBL256691,20.0,nM,Cc1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce960>,378.183795072,7,1,0.09562000000000115,3,1
CHEMBL1951421,20.0,nM,Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ce9d0>,362.18550932399995,7,1,1.5824799999999994,3,3
CHEMBL1422,20.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cea40>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL258101,20.0,nM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ceab0>,440.199445136,7,1,1.4542,4,2
CHEMBL1422,20.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ceb20>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL1085333,20.0,nM,CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8ceb90>,340.19106888000005,5,1,0.06608000000000214,5,0
CHEMBL67679,20.0,nM,CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cec00>,844.3264175,9,6,1.7399000000000087,8,1
CHEMBL399408,20.0,nM,CCC(C)(C)c1nnc(C(=O)[C@@H]2C[C@H](F)CN2C(=O)CNC(C)(C)C)o1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cec70>,368.222369008,6,1,2.2670000000000003,6,1
CHEMBL3112966,20.0,nM,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCCCC2=O)CC1,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8cece0>,320.1655411,2,1,3.4916000000000027,3,1
